trade_date,ticker,expiration,dte,option_type,contract_symbol,strike,last_price,bid,ask,mid,volume,prev_volume,volume_change,volume_change_pct,open_interest,implied_volatility,last_trade_date,underlying_close,underlying_high,underlying_low,underlying_change_pct,spread_pct,distance_pct,signed_distance_pct,premium_notional,prev_premium_notional,premium_notional_change,premium_notional_change_pct,open_interest_notional,prev_open_interest,oi_change,oi_change_pct,oi_change_notional,volume_oi_ratio,is_monthly,contract_score,expiration_rank,positioning_score,oi_score,confirmation_score,flow_score,liquidity_score,location_score,structure_score,expiration_pref_score,tape_score,raw_rank_score,continuity_days,continuity_score,band_id,band_label,band_low_strike,band_high_strike,band_continuity_days,band_continuity_score,total_score,block_buy_volume,block_sell_volume,block_total_volume,block_net_volume,block_buy_notional,block_sell_notional,block_total_notional,block_net_notional,sweep_count,trade_count,block_score,block_label
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00100000,100.0,0.12,0.11,0.13,0.12,1469.0,85.0,1384.0,16.28235294117647,7328.0,0.8789074609374999,2026-03-20 19:59:13+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.1666666666666667,0.4209611941685802,-0.4209611941685802,17628.0,680.0,16948.0,24.923529411764704,87936.0,7287.0,41.0,0.005626458076025799,492.0,0.20046397379912664,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.0,0.0,0.0,0.0,8303.0,0.0,3.0,9.0,42.1,密集扫单
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00105000,105.0,0.14,0.13,0.15,0.14,275.0,684.0,-409.0,-0.597953216374269,2713.0,0.8251970605468748,2026-03-20 18:23:47+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.14285714285714277,0.3920092538770092,-0.3920092538770092,3850.000000000001,5813.999999999999,-1963.9999999999982,-0.3378052975576193,37982.00000000001,2567.0,146.0,0.05687573042462018,2044.0000000000002,0.1013638039071139,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1190.0,0.0,0.0,1.0,7.2,大单活跃
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00110000,110.0,0.17,0.16,0.18,0.16999999999999998,1286.0,2748.0,-1462.0,-0.5320232896652111,6066.0,0.7773459765625,2026-03-20 19:18:57+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.11764705882352937,0.36305731358543825,-0.36305731358543825,21861.999999999996,28854.000000000004,-6992.000000000007,-0.2423234213627229,103121.99999999999,4807.0,1259.0,0.2619097149989599,21402.999999999996,0.21200131882624465,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,0.0,0.0,0.0,7664.0,0.0,4.0,6.0,46.1,密集扫单
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00115000,115.0,0.17,0.19,0.21,0.2,1282.0,1236.0,46.0,0.0372168284789644,7314.0,0.725588681640625,2026-03-20 17:13:04+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.09999999999999995,0.33410537329386725,-0.33410537329386725,25640.000000000004,14213.999999999998,11426.000000000005,0.8038553538764603,146280.00000000003,6908.0,406.0,0.05877243775332947,8120.0,0.17528028438610882,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0,0.0,0.0,0.0,11596.0,0.0,10.0,10.0,50.1,密集扫单
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00120000,120.0,0.25,0.24,0.26,0.25,1951.0,2047.0,-96.0,-0.04689789936492428,12171.0,0.6826203613281252,2026-03-20 19:57:18+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.08000000000000007,0.30515343300229625,-0.30515343300229625,48775.0,29681.500000000007,19093.499999999993,0.6432794838535785,304275.0,11186.0,985.0,0.08805649919542285,24625.0,0.16029907156355272,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.0,0.0,0.0,0.0,20808.0,0.0,14.0,15.0,50.2,密集扫单
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00125000,125.0,0.32,0.3,0.33,0.315,672.0,314.0,358.0,1.1401273885350318,9545.0,0.6401403173828125,2026-03-20 19:56:22+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.09523809523809532,0.27620149271072525,-0.27620149271072525,21168.0,5652.0,15516.0,2.745222929936306,300667.5,9519.0,26.0,0.002731379346570018,819.0,0.07040335254059717,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,0.0,0.0,0.0,15392.0,0.0,4.0,4.0,45.0,密集扫单
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00130000,130.0,0.42,0.4,0.42,0.41000000000000003,2700.0,4474.0,-1774.0,-0.3965131873044256,11522.0,0.6015664843750002,2026-03-20 19:56:58+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.04878048780487795,0.24724955241915425,-0.24724955241915425,110700.0,105138.99999999999,5561.000000000015,0.052891885979512984,472402.00000000006,10578.0,944.0,0.08924182265078465,38704.0,0.2343343169588613,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721.0,0.0,0.0,0.0,74412.0,0.0,0.0,13.0,30.7,大单活跃
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00135000,135.0,0.54,0.53,0.55,0.54,750.0,789.0,-39.0,-0.049429657794676805,12643.0,0.5649457568359376,2026-03-20 19:58:42+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.03703703703703707,0.21829761212758328,-0.21829761212758328,40500.0,24853.5,15646.5,0.6295491580662683,682722.0,12219.0,424.0,0.034700057287830426,22896.0,0.05932136360041129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,8167.0,0.0,0.0,2.0,11.3,大单活跃
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00140000,140.0,0.75,0.73,0.76,0.745,4605.0,3884.0,721.0,0.18563336766220392,23261.0,0.5336960693359375,2026-03-20 19:57:53+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.040268456375838965,0.18934567183601228,-0.18934567183601228,343072.5,168954.0,174118.5,1.0305674917433147,1732944.5,23673.0,-412.0,-0.017403793351075066,0.0,0.19797085249989252,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2986.0,0.0,0.0,0.0,213167.0,0.0,0.0,34.0,32.1,大单活跃
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00145000,145.0,1.05,1.03,1.06,1.045,1242.0,4493.0,-3251.0,-0.7235699977743156,22730.0,0.5048877636718749,2026-03-20 19:59:06+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.028708133971291894,0.16039373154444128,-0.16039373154444128,129788.99999999999,278566.0,-148777.0,-0.534081689797032,2375285.0,24506.0,-1776.0,-0.07247204766179711,0.0,0.05464144302683678,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,9800.0,0.0,0.0,2.0,6.1,大单活跃
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00150000,150.0,1.5,1.48,1.51,1.495,8325.0,3805.0,4520.0,1.187910643889619,37627.0,0.48120635986328125,2026-03-20 19:59:58+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.02006688963210704,0.1314417912528703,-0.1314417912528703,1244587.5,340547.5,904040.0,2.6546663828100336,5625236.500000001,36527.0,1100.0,0.030114709666821803,164450.00000000003,0.2212506976373349,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3998.0,0.0,0.0,0.0,549541.0,0.0,2.0,48.0,43.5,大单扫单
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00155000,155.0,2.16,2.12,2.15,2.135,4129.0,3022.0,1107.0,0.36631369953673065,28109.0,0.45654840332031255,2026-03-20 19:59:23+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.01405152224824347,0.10248985096129931,-0.10248985096129931,881541.4999999999,395882.0,485659.4999999999,1.2267784339778012,6001271.5,27642.0,467.0,0.016894580710512988,99704.49999999999,0.1468924543740439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.0,0.0,0.0,0.0,267781.0,0.0,5.0,8.0,52.7,密集扫单
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00160000,160.0,3.08,3.0,3.1,3.05,9144.0,7465.0,1679.0,0.22491627595445413,52630.0,0.43677321044921874,2026-03-20 19:59:40+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.03278688524590167,0.07353791066972833,-0.07353791066972833,2788919.9999999995,1425815.0,1363104.9999999995,0.9560181369953321,16052150.0,51880.0,750.0,0.014456437933693137,228750.0,0.1737412122363671,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793.0,0.0,0.0,0.0,495549.0,0.0,2.0,22.0,43.0,大单扫单
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00165000,165.0,4.3,4.2,4.3,4.25,9926.0,9922.0,4.0,0.00040314452731304173,31127.0,0.41138283935546877,2026-03-20 19:59:59+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.0235294117647058,0.04458597037815733,-0.04458597037815733,4218550.0,2743433.0,1475117.0,0.5376901859823076,13228975.0,29072.0,2055.0,0.07068657127132637,873375.0,0.3188871397821827,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5160.0,0.0,0.0,0.0,1919865.0,0.0,5.0,23.0,69.2,密集扫单
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00170000,170.0,5.97,5.85,5.9,5.875,14075.0,13141.0,934.0,0.0710752606346549,49718.0,0.38587039916992183,2026-03-20 19:59:53+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.008510638297872462,0.01563403008658634,-0.01563403008658634,8269062.5,5157842.5,3111220.0,0.6032018232429548,29209325.0,49334.0,384.0,0.007783678598937852,225600.0,0.2830966651916811,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5888.0,0.0,0.0,0.0,3032343.0,0.0,20.0,41.0,70.0,密集扫单
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00175000,175.0,8.08,7.95,8.0,7.975,7223.0,5707.0,1516.0,0.26563868932889434,30977.0,0.35999175170898434,2026-03-20 19:59:42+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.006269592476489006,0.01331791020498465,0.01331791020498465,5760342.5,3138850.0,2621492.5,0.8351760995268968,24704157.5,31447.0,-470.0,-0.014945781791585842,0.0,0.23317299932207766,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2112.0,0.0,0.0,0.0,1420523.0,0.0,2.0,17.0,52.2,大单扫单
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00180000,180.0,10.8,10.65,10.75,10.7,8894.0,6256.0,2638.0,0.4216751918158568,38029.0,0.3375310388183594,2026-03-20 19:59:58+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.009345794392523333,0.04226985049655564,0.04226985049655564,9516579.999999998,4738920.0,4777659.999999998,1.0081748584065564,40691030.0,34776.0,3253.0,0.09354152288934897,3480710.0,0.23387414867601042,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4735.0,0.0,0.0,0.0,4607468.0,0.0,2.0,14.0,58.0,大单扫单
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00185000,185.0,14.13,14.0,14.1,14.05,2005.0,1592.0,413.0,0.2594221105527638,20323.0,0.3129951513671875,2026-03-20 19:59:58+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.007117437722419903,0.07122179078812663,0.07122179078812663,2817025.0,1631800.0,1185225.0,0.7263298198308616,28553815.000000004,19843.0,480.0,0.02418989064153606,674400.0,0.0986566943856714,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.0,0.0,0.0,0.0,1802165.0,0.0,2.0,7.0,56.0,大单扫单
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00190000,190.0,18.27,17.85,18.35,18.1,714.0,813.0,-99.0,-0.12177121771217712,18938.0,0.3166572241210937,2026-03-20 19:57:10+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.027624309392265192,0.10017373107969763,0.10017373107969763,1292340.0000000002,1103647.4999999998,188692.50000000047,0.17097170971709763,34277780.00000001,18697.0,241.0,0.012889768412044714,436210.00000000006,0.03770197486535009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,130500.0,0.0,0.0,1.0,6.5,大单活跃
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00195000,195.0,22.67,22.3,22.95,22.625,120.0,214.0,-94.0,-0.4392523364485981,4276.0,0.3278875805664062,2026-03-20 19:57:10+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.02872928176795574,0.1291256713712686,0.1291256713712686,271500.0,374500.0,-103000.0,-0.2750333778371162,9674450.0,4182.0,94.0,0.022477283596365374,212675.0,0.02806361085126286,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00200000,200.0,27.34,27.1,27.6,27.35,437.0,1230.0,-793.0,-0.6447154471544716,6783.0,0.31909860595703116,2026-03-20 19:59:17+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.018281535648994516,0.1580776116628396,0.1580776116628396,1195195.0,2678325.0,-1483130.0,-0.5537528119253639,18551505.0,6449.0,334.0,0.05179097534501473,913490.0,0.06442577030812324,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,391505.0,0.0,0.0,2.0,12.3,大单活跃
2026-03-20,NVDA,2026-04-17,28,P,NVDA260417P00210000,210.0,37.25,36.35,37.65,37.0,185.0,46.0,139.0,3.0217391304347827,1346.0,0.41260353027343744,2026-03-20 19:56:43+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.03513513513513506,0.2159814922459816,0.2159814922459816,684500.0,143980.0,540520.0,3.754132518405334,4980200.0,2658.0,-1312.0,-0.49360421369450713,0.0,0.137444279346211,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,199361.0,0.0,0.0,1.0,5.5,大单活跃
2026-03-20,NVDA,2026-05-15,56,C,NVDA260515C00130000,130.0,44.5,44.6,45.05,44.825,85.0,13.0,72.0,5.538461538461538,4731.0,0.6223182299804688,2026-03-20 18:56:50+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.010039040713887244,0.24724955241915425,-0.24724955241915425,381012.50000000006,65519.99999999999,315492.50000000006,4.815209096459098,21206707.5,4724.0,7.0,0.0014817950889077054,31377.500000000004,0.017966603255125765,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-03-20,NVDA,2026-05-15,56,C,NVDA260515C00135000,135.0,40.25,39.45,40.75,40.1,22.0,42.0,-20.0,-0.47619047619047616,766.0,0.5815471533203125,2026-03-20 19:48:38+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.032418952618453796,0.21829761212758328,-0.21829761212758328,88220.0,190785.0,-102565.0,-0.53759467463375,3071660.0,781.0,-15.0,-0.019206145966709345,0.0,0.028720626631853787,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-03-20,NVDA,2026-05-15,56,C,NVDA260515C00140000,140.0,35.36,35.6,35.95,35.775000000000006,401.0,74.0,327.0,4.418918918918919,19404.0,0.5651898950195313,2026-03-20 19:51:21+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.00978336827393435,0.18934567183601228,-0.18934567183601228,1434577.5000000002,303400.0,1131177.5000000002,3.7283371786420574,69417810.00000001,19420.0,-16.0,-0.0008238928939237899,0.0,0.020665842094413522,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,742690.0,0.0,0.0,3.0,19.5,大单活跃
2026-03-20,NVDA,2026-05-15,56,C,NVDA260515C00145000,145.0,31.0,31.1,31.65,31.375,21.0,11.0,10.0,0.9090909090909091,2313.0,0.5360153820800782,2026-03-20 18:50:19+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.01752988047808756,0.16039373154444128,-0.16039373154444128,65887.5,40067.49999999999,25820.000000000007,0.6444125538154367,7257037.5,2314.0,-1.0,-0.000432152117545376,0.0,0.009079118028534372,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-03-20,NVDA,2026-05-15,56,C,NVDA260515C00150000,150.0,27.35,27.1,27.4,27.25,96.0,51.0,45.0,0.8823529411764706,7524.0,0.5151415673828125,2026-03-20 19:58:31+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.011009174311926502,0.1314417912528703,-0.1314417912528703,261600.0,163965.00000000003,97634.99999999997,0.5954624462537734,20502900.0,7521.0,3.0,0.00039888312724371757,8175.0,0.012759170653907496,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-03-20,NVDA,2026-05-15,56,C,NVDA260515C00155000,155.0,23.2,23.1,23.55,23.325000000000003,92.0,40.0,52.0,1.3,1406.0,0.5056812127685546,2026-03-20 19:55:46+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.019292604501607684,0.10248985096129931,-0.10248985096129931,214590.0,111700.0,102890.0,0.9211280214861235,3279495.0000000005,1383.0,23.0,0.016630513376717282,53647.5,0.06543385490753911,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-03-20,NVDA,2026-05-15,56,C,NVDA260515C00160000,160.0,19.5,19.55,19.7,19.625,381.0,148.0,233.0,1.5743243243243243,7208.0,0.4791922198486328,2026-03-20 19:59:03+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.007643312101910755,0.07353791066972833,-0.07353791066972833,747712.5,353350.0,394362.5,1.1160676383189472,14145700.0,7165.0,43.0,0.006001395673412422,84387.5,0.05285793562708102,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,100850.0,0.0,0.0,1.0,4.0,大单活跃
2026-03-20,NVDA,2026-05-15,56,C,NVDA260515C00165000,165.0,16.0,16.1,16.15,16.125,412.0,88.0,324.0,3.6818181818181817,2446.0,0.4559380578613281,2026-03-20 19:59:31+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.0031007751937982735,0.04458597037815733,-0.04458597037815733,664350.0,176000.0,488350.0,2.7747159090909093,3944175.0,2418.0,28.0,0.011579818031430935,45150.0,0.16843826655764513,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,163200.0,0.0,0.0,2.0,7.6,大单活跃
2026-03-20,NVDA,2026-05-15,56,C,NVDA260515C00170000,170.0,12.86,12.9,13.0,12.95,3482.0,418.0,3064.0,7.330143540669856,8883.0,0.4376276940917969,2026-03-20 19:59:23+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.007722007722007695,0.01563403008658634,-0.01563403008658634,4509189.999999999,687610.0,3821579.999999999,5.557772574569886,11503485.0,8723.0,160.0,0.018342313424280637,207200.0,0.3919846898570303,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033.0,0.0,0.0,0.0,2737347.0,0.0,0.0,9.0,50.0,大单活跃
2026-03-20,NVDA,2026-05-15,56,C,NVDA260515C00175000,175.0,10.1,10.15,10.2,10.175,10286.0,1829.0,8457.0,4.623838162930563,6399.0,0.4206600903320313,2026-03-20 19:59:32+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.004914004914004809,0.01331791020498465,0.01331791020498465,10466005.0,2427997.5,8038007.5,3.3105501550145746,6510982.5,6059.0,340.0,0.05611487044066678,345950.00000000006,1.6074386622909829,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7557.0,0.0,0.0,0.0,7924797.0,0.0,0.0,7.0,50.0,大单活跃
2026-03-20,NVDA,2026-05-15,56,C,NVDA260515C00180000,180.0,7.75,7.75,7.8,7.775,11999.0,6798.0,5201.0,0.7650779641070903,28625.0,0.4057676611328125,2026-03-20 19:59:51+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.006430868167202549,0.04226985049655564,0.04226985049655564,9329222.5,7103909.999999999,2225312.500000001,0.3132517866921176,22255937.5,25700.0,2925.0,0.11381322957198443,2274187.5,0.41917903930131006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8450.0,0.0,0.0,0.0,7556854.0,0.0,0.0,16.0,50.0,大单活跃
2026-03-20,NVDA,2026-05-15,56,C,NVDA260515C00185000,185.0,5.77,5.75,5.8,5.775,4525.0,2418.0,2107.0,0.8713813068651778,21506.0,0.39258419921875,2026-03-20 19:59:59+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.008658008658008627,0.07122179078812663,0.07122179078812663,2613187.5,1940445.0,672742.5,0.3466949591459691,12419715.0,21126.0,380.0,0.017987314209978227,219450.0,0.21040639821445178,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716.0,0.0,0.0,0.0,1180395.0,0.0,0.0,4.0,41.8,大单活跃
2026-03-20,NVDA,2026-05-15,56,C,NVDA260515C00190000,190.0,4.17,4.15,4.25,4.2,6892.0,7055.0,-163.0,-0.02310418143160879,47761.0,0.38373419006347653,2026-03-20 19:58:20+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.023809523809523725,0.10017373107969763,0.10017373107969763,2894640.0,4250637.5,-1355997.5,-0.31901038373655716,20059620.0,45636.0,2125.0,0.04656411604873346,892500.0,0.14430183622620968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,0.0,0.0,0.0,1544106.0,0.0,4.0,26.0,61.4,密集扫单
2026-03-20,NVDA,2026-05-15,56,C,NVDA260515C00195000,195.0,2.97,2.96,3.0,2.98,5747.0,2151.0,3596.0,1.6717805671780568,64737.0,0.37415176635742187,2026-03-20 19:59:51+00:00,172.6999969482422,178.25999450683594,171.72500610351562,-3.2818104225324163,0.01342281879194632,0.1291256713712686,0.1291256713712686,1712606.0000000002,951817.5000000001,760788.5000000001,0.7993008113425105,19291626.0,64972.0,-235.0,-0.0036169426830019087,0.0,0.08877458022460108,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.0,0.0,0.0,0.0,393450.0,0.0,0.0,11.0,33.9,大单活跃
