symbol,underlying,underlying_name,side,expiry,dte,strike,underlying_price,moneyness_pct,last,volume,open_interest,vol_oi_ratio,turnover,implied_volatility_pct,big_order_flag,volume_spike_flag,big_order_score,volume_spike_score,liquidity_score,total_score,source
CYTK260417P00045000,CYTK.US,CYTK,P,2026-04-17,30,45.0,62.13,-27.57,1.73,2002,0,2002.0,346346.0,25.0,True,True,40.0,100.0,0.0,67.0,yfinance
DOCU260327P00046000,DOCU.US,DOCU,P,2026-03-27,9,46.0,47.54,-3.24,2.23,246,0,246.0,54858.0,6.25,True,True,58.82,76.0,0.0,66.55,yfinance
LULU260327C00180000,LULU.US,LULU,C,2026-03-27,9,180.0,159.27,13.02,2.6,995,0,995.0,258700.0,12.5,True,True,38.71,100.0,0.0,66.29,yfinance
PHM260417C00155000,PHM.US,PHM,C,2026-04-17,30,155.0,121.96,27.09,0.24,375,0,375.0,9000.0,12.5,True,True,38.46,100.0,0.0,66.15,yfinance
CLSK260417P00010000,CLSK.US,CLSK,P,2026-04-17,30,10.0,10.11,-1.09,1.0,206,0,206.0,20600.0,1.56,True,True,77.78,51.85,0.0,66.11,yfinance
MUR260417C00037500,MUR.US,MUR,C,2026-04-17,30,37.5,36.79,1.93,1.9,123,0,123.0,23370.0,1.56,True,True,60.0,71.43,0.0,65.14,yfinance
SAIC260417C100000.US,SAIC.US,SAIC,C,2026-04-17,30,100.0,94.58,5.73,1.56,1,18,0.053,156.0,30.9,True,True,71.43,57.0,0.0,64.94,longbridge
GME260417C00030000,GME.US,GME,C,2026-04-17,30,30.0,23.59,27.17,0.22,2271,0,2271.0,49962.0,25.0,True,True,40.0,94.59,0.0,64.57,yfinance
PATH260515C00013000,PATH.US,PATH,C,2026-05-15,58,13.0,11.98,8.51,0.88,411,0,411.0,36168.0,6.25,True,True,62.5,66.67,0.0,64.38,yfinance
PLTR260515C40000.US,PLTR.US,PLTR,C,2026-05-15,58,40.0,155.08,-74.21,116.25,198,202,0.975,2287495.0,189.1,True,True,100.0,19.14,0.0,63.61,longbridge
PATH260327C00012000,PATH.US,PATH,C,2026-03-27,9,12.0,11.98,0.17,0.55,578,0,578.0,31790.0,0.78,True,True,54.17,75.0,0.0,63.54,yfinance
CSGP260417C45000.US,CSGP.US,CSGP,C,2026-04-17,30,45.0,44.25,1.69,2.05,22,1207,0.018,4865.0,44.5,True,True,50.0,80.0,0.0,63.5,longbridge
LEA260515C00125000,LEA.US,LEA,C,2026-05-15,58,125.0,118.62,5.38,4.0,20,0,20.0,8000.0,3.13,True,True,33.33,100.0,0.0,63.33,yfinance
TWLO260402C00123000,TWLO.US,TWLO,C,2026-04-02,15,123.0,126.88,-3.06,7.6,20,0,20.0,15200.0,0.0,True,True,60.0,65.68,0.0,62.56,yfinance
LEA260515C00115000,LEA.US,LEA,C,2026-05-15,58,115.0,118.62,-3.05,13.15,10,0,10.0,13150.0,0.0,True,True,66.67,57.5,0.0,62.54,yfinance
OVV260417C00039000,OVV.US,OVV,C,2026-04-17,30,39.0,55.44,-29.65,13.5,24,0,24.0,32400.0,0.0,True,True,100.0,16.67,0.0,62.5,yfinance
DHI260327P00160000,DHI.US,DHI,P,2026-03-27,9,160.0,142.14,12.57,16.9,39,0,39.0,65910.0,0.0,True,True,52.38,74.19,0.0,62.19,yfinance
LUMN260417P00011000,LUMN.US,LUMN,P,2026-04-17,30,11.0,6.81,61.53,4.07,60,0,60.0,24420.0,0.0,True,True,86.67,31.82,0.0,61.99,yfinance
ELAN260417C00016000,ELAN.US,ELAN,C,2026-04-17,30,16.0,25.18,-36.46,11.58,40,0,40.0,46320.0,0.0,True,True,75.0,46.0,0.0,61.95,yfinance
NBIX260515P00160000,NBIX.US,NBIX,P,2026-05-15,58,160.0,130.71,22.41,33.0,4,0,4.0,13200.0,0.0,True,True,75.0,46.0,0.0,61.95,yfinance
ASO260327P00050000,ASO.US,ASO,P,2026-03-27,9,50.0,49.9,0.2,1.61,70,0,70.0,11270.0,0.0,True,True,50.0,76.47,0.0,61.91,yfinance
DVN260515C00047500,DVN.US,DVN,C,2026-05-15,58,47.5,47.42,0.17,3.08,170,0,170.0,52360.0,0.2,True,True,58.82,65.38,0.0,61.77,yfinance
LUMN260417P00014000,LUMN.US,LUMN,P,2026-04-17,30,14.0,6.81,105.58,6.38,50,0,50.0,31900.0,0.0,True,True,93.33,22.73,0.0,61.56,yfinance
PGR260417P00200000,PGR.US,PGR,P,2026-04-17,30,200.0,203.79,-1.86,5.3,25,0,25.0,13250.0,1.56,True,True,53.33,70.87,0.0,61.22,yfinance
AMP260417P00530000,AMP.US,AMP,P,2026-04-17,30,530.0,437.94,21.02,82.5,19,0,19.0,156750.0,0.0,True,True,100.0,12.5,0.0,60.63,yfinance
DVN260327C00047000,DVN.US,DVN,C,2026-03-27,9,47.0,47.42,-0.89,1.5,285,0,285.0,42750.0,0.0,True,True,47.06,76.92,0.0,60.5,yfinance
PLTR260515P165000.US,PLTR.US,PLTR,P,2026-05-15,58,165.0,155.08,6.4,19.2,398,1626,0.245,761924.0,56.9,True,True,91.67,21.71,0.0,60.19,longbridge
ASO260417C00030000,ASO.US,ASO,C,2026-04-17,30,30.0,49.9,-39.88,28.14,20,0,20.0,56280.0,0.0,True,True,83.33,31.18,0.0,59.86,yfinance
AES260515C00013000,AES.US,AES,C,2026-05-15,58,13.0,14.2,-8.45,1.33,55,0,55.0,7315.0,0.0,True,True,60.0,59.29,0.0,59.68,yfinance
LBRT260417C00032000,LBRT.US,LBRT,C,2026-04-17,30,32.0,31.14,2.76,2.3,31,0,31.0,7130.0,3.13,True,True,66.67,50.0,0.0,59.17,yfinance
NBIX260515C00155000,NBIX.US,NBIX,C,2026-05-15,58,155.0,130.71,18.58,1.9,25,0,25.0,4750.0,12.5,True,True,25.0,100.0,0.0,58.75,yfinance
TGTX260515C00035000,TGTX.US,TGTX,C,2026-05-15,58,35.0,31.51,11.08,2.18,528,0,528.0,115104.0,6.25,True,True,57.14,60.0,0.0,58.43,yfinance
PHM260417P00140000,PHM.US,PHM,P,2026-04-17,30,140.0,121.96,14.79,17.65,10,0,10.0,17650.0,0.0,True,True,84.62,26.32,0.0,58.39,yfinance
JBHT260515C00230000,JBHT.US,JBHT,C,2026-05-15,58,230.0,200.12,14.93,3.6,112,0,112.0,40320.0,6.25,True,True,33.33,88.89,0.0,58.33,yfinance
EQT260417P00065000,EQT.US,EQT,P,2026-04-17,30,65.0,64.43,0.88,2.91,55,0,55.0,16005.0,0.0,True,True,53.85,63.16,0.0,58.04,yfinance
CTRA260327C00026000,CTRA.US,CTRA,C,2026-03-27,9,26.0,32.99,-21.19,4.5,20,0,20.0,9000.0,0.0,True,True,55.56,59.29,0.0,57.24,yfinance
PHM260327C00125000,PHM.US,PHM,C,2026-03-27,9,125.0,121.96,2.49,1.7,41,0,41.0,6970.0,3.13,True,True,30.77,89.47,0.0,57.19,yfinance
WBD260515C00028000,WBD.US,WBD,C,2026-05-15,58,28.0,27.64,1.3,0.61,282,0,282.0,17202.0,0.78,True,True,56.25,57.83,0.0,56.96,yfinance
FRPT260515C00070000,FRPT.US,FRPT,C,2026-05-15,58,70.0,67.42,3.83,5.5,55,0,55.0,30250.0,3.13,True,True,66.67,44.44,0.0,56.67,yfinance
WBD260417C00027000,WBD.US,WBD,C,2026-04-17,30,27.0,27.64,-2.32,0.97,181,0,181.0,17557.0,0.0,True,True,62.5,49.13,0.0,56.48,yfinance
PLTR260515C160000.US,PLTR.US,PLTR,C,2026-05-15,58,160.0,155.08,3.17,12.1,562,5518,0.102,699220.0,54.9,True,True,83.33,21.71,0.0,55.6,longbridge
CYTK260515C00080000,CYTK.US,CYTK,C,2026-05-15,58,80.0,62.13,28.76,7.0,569,0,569.0,398300.0,12.5,True,True,60.0,50.0,0.0,55.5,yfinance
EQT260417P00067500,EQT.US,EQT,P,2026-04-17,30,67.5,64.43,4.76,3.7,44,0,44.0,16280.0,0.0,True,True,61.54,47.37,0.0,55.16,yfinance
LUMN260327C00007000,LUMN.US,LUMN,C,2026-03-27,9,7.0,6.81,2.79,0.31,213,0,213.0,6603.0,6.25,True,True,33.33,81.82,0.0,55.15,yfinance
WY260417C00015000,WY.US,WY,C,2026-04-17,30,15.0,24.09,-37.73,8.83,10,15,0.625,8830.0,252.15,True,False,100.0,0.0,0.0,55.0,yfinance
ACLS260417C00075000,ACLS.US,ACLS,C,2026-04-17,30,75.0,85.15,-11.92,13.5,6,0,6.0,8100.0,0.0,True,False,100.0,0.0,0.0,55.0,yfinance
MASI260417P00185000,MASI.US,MASI,P,2026-04-17,30,185.0,175.97,5.13,9.63,14,0,14.0,13482.0,0.0,True,False,100.0,0.0,0.0,55.0,yfinance
NSA260417C00025000,NSA.US,NSA,C,2026-04-17,30,25.0,39.79,-37.17,10.2,6,0,6.0,6120.0,0.0,True,False,100.0,0.0,0.0,55.0,yfinance
PEN260417C00250000,PEN.US,PEN,C,2026-04-17,30,250.0,338.0,-26.04,69.3,20,23,0.833,138600.0,171.62,True,False,100.0,0.0,0.0,55.0,yfinance
AMH260417P00030000,AMH.US,AMH,P,2026-04-17,30,30.0,28.59,4.93,1.83,2,0,2.0,366.0,0.0,True,False,100.0,0.0,0.0,55.0,yfinance
LEA260515C00105000,LEA.US,LEA,C,2026-05-15,58,105.0,118.62,-11.48,20.92,8,0,8.0,16736.0,0.0,True,False,100.0,0.0,0.0,55.0,yfinance
CLSK260327C00011500,CLSK.US,CLSK,C,2026-03-27,9,11.5,10.11,13.75,0.19,473,0,473.0,8987.0,25.0,True,True,33.33,81.48,0.0,55.0,yfinance
ELAN260417C00017000,ELAN.US,ELAN,C,2026-04-17,30,17.0,25.18,-32.49,7.8,97,98,0.98,75660.0,0.0,True,False,100.0,0.0,0.0,55.0,yfinance
MC260417P00085000,MC.US,MC,P,2026-04-17,30,85.0,53.23,59.68,22.05,10,35,0.278,22050.0,0.0,True,False,100.0,0.0,0.0,55.0,yfinance
SEE260417C00025000,SEE.US,SEE,C,2026-04-17,30,25.0,41.81,-40.21,18.5,5,0,5.0,9250.0,153.81,True,False,100.0,0.0,0.0,55.0,yfinance
JHG260417C00050000,JHG.US,JHG,C,2026-04-17,30,50.0,51.43,-2.78,2.8,27,0,27.0,7560.0,0.0,True,False,100.0,0.0,0.0,55.0,yfinance
VRE260417C00015000,VRE.US,VRE,C,2026-04-17,30,15.0,18.86,-20.47,3.64,5,0,5.0,1820.0,0.0,True,False,100.0,0.0,0.0,55.0,yfinance
PEN260417C00230000,PEN.US,PEN,C,2026-04-17,30,230.0,338.0,-31.95,87.38,10,6,1.429,87380.0,197.03,True,True,75.0,30.0,0.0,54.75,yfinance
SAIC260417C115000.US,SAIC.US,SAIC,C,2026-04-17,30,115.0,94.58,21.59,0.4,1,1,0.5,40.0,43.8,True,True,42.86,69.0,0.0,54.62,longbridge
EQT260417P00062500,EQT.US,EQT,P,2026-04-17,30,62.5,64.43,-3.0,1.77,76,0,76.0,13452.0,3.13,True,True,38.46,73.68,0.0,54.31,yfinance
PHM260410P00136000,PHM.US,PHM,P,2026-04-10,23,136.0,121.96,11.51,13.85,10,0,10.0,13850.0,0.0,True,True,76.92,26.32,0.0,54.15,yfinance
ASO260417P00055000,ASO.US,ASO,P,2026-04-17,30,55.0,49.9,10.22,5.68,23,0,23.0,13064.0,0.0,True,True,58.33,48.82,0.0,54.05,yfinance
NXT260515C00040000,NXT.US,NXT,C,2026-05-15,58,40.0,121.84,-67.17,76.0,22,0,22.0,167200.0,0.0,True,True,75.0,27.27,0.0,53.52,yfinance
SAIC260515C120000.US,SAIC.US,SAIC,C,2026-05-15,58,120.0,94.58,26.88,0.05,4,21,0.182,20.0,25.6,True,True,28.57,84.0,0.0,53.51,longbridge
NXT260417C00100000,NXT.US,NXT,C,2026-04-17,30,100.0,121.84,-17.93,23.22,41,0,41.0,95202.0,0.0,True,True,37.5,72.73,0.0,53.35,yfinance
TGTX260417C00040000,TGTX.US,TGTX,C,2026-04-17,30,40.0,31.51,26.94,0.4,2011,0,2011.0,80440.0,25.0,True,True,14.29,100.0,0.0,52.86,yfinance
ALNY260417C00320000,ALNY.US,ALNY,C,2026-04-17,30,320.0,320.42,-0.13,14.9,12,0,12.0,17880.0,0.0,True,True,33.33,75.0,0.0,52.08,yfinance
AES260402C00014000,AES.US,AES,C,2026-04-02,15,14.0,14.2,-1.41,0.3,118,0,118.0,3540.0,0.0,True,True,30.0,78.57,0.0,51.86,yfinance
APLS260417P00024000,APLS.US,APLS,P,2026-04-17,30,24.0,18.82,27.52,2.9,10,0,10.0,2900.0,0.0,True,True,40.0,65.71,0.0,51.57,yfinance
INSM260515C00135000,INSM.US,INSM,C,2026-05-15,58,135.0,143.93,-6.2,17.32,30,0,30.0,51960.0,0.0,True,True,55.56,46.15,0.0,51.33,yfinance
KBH260417P65000.US,KBH.US,KBH,P,2026-04-17,30,65.0,54.84,18.53,10.17,5,80,0.062,5085.0,41.9,True,True,66.67,32.5,0.0,51.29,longbridge
INSM260417C00180000,INSM.US,INSM,C,2026-04-17,30,180.0,143.93,25.06,0.7,507,0,507.0,35490.0,12.5,True,True,11.11,100.0,0.0,51.11,yfinance
LUMN260417P00007000,LUMN.US,LUMN,P,2026-04-17,30,7.0,6.81,2.79,0.62,134,0,134.0,8308.0,0.0,True,True,46.67,54.55,0.0,50.22,yfinance
ASO260417P00045000,ASO.US,ASO,P,2026-04-17,30,45.0,49.9,-9.82,1.0,65,0,65.0,6500.0,6.25,True,True,33.33,70.59,0.0,50.1,yfinance
PLTR260515P140000.US,PLTR.US,PLTR,P,2026-05-15,58,140.0,155.08,-9.72,7.4,807,11593,0.07,591360.0,59.7,True,True,75.0,17.14,0.0,48.96,longbridge
AMP260417P00420000,AMP.US,AMP,P,2026-04-17,30,420.0,437.94,-4.1,8.7,45,0,45.0,39150.0,3.13,True,True,16.67,87.5,0.0,48.54,yfinance
WBD260417P00022000,WBD.US,WBD,P,2026-04-17,30,22.0,27.64,-20.41,0.25,4000,5857,0.683,100000.0,50.0,True,False,87.5,0.0,0.0,48.13,yfinance
WSM260417P00180000,WSM.US,WSM,P,2026-04-17,30,180.0,182.17,-1.19,10.22,78,0,78.0,79716.0,0.78,True,True,50.0,45.45,0.0,47.95,yfinance
SO260424C00100000,SO.US,SO,C,2026-04-24,37,100.0,98.27,1.76,1.9,46,0,46.0,8740.0,1.56,True,True,28.57,71.43,0.0,47.86,yfinance
PLTR260515C155000.US,PLTR.US,PLTR,C,2026-05-15,58,155.0,155.08,-0.05,14.57,466,5683,0.082,675649.0,56.0,True,True,79.17,9.43,0.0,47.79,longbridge
TGTX260417C00035000,TGTX.US,TGTX,C,2026-04-17,30,35.0,31.51,11.08,1.0,830,0,830.0,83000.0,12.5,True,True,28.57,70.0,0.0,47.21,yfinance
CORT260515P00060000,CORT.US,CORT,P,2026-05-15,58,60.0,33.51,79.05,22.98,23,68,0.333,52854.0,0.0,True,False,85.71,0.0,0.0,47.14,yfinance
TGTX260515P00050000,TGTX.US,TGTX,P,2026-05-15,58,50.0,31.51,58.68,20.13,100,200,0.498,201300.0,122.8,True,False,85.71,0.0,0.0,47.14,yfinance
LUMN260417C00007000,LUMN.US,LUMN,C,2026-04-17,30,7.0,6.81,2.79,0.53,134,0,134.0,7102.0,3.13,True,True,40.0,54.55,0.0,46.55,yfinance
D260417C62500.US,D.US,D,C,2026-04-17,30,62.5,63.03,-0.84,1.95,29,2965,0.01,6692.0,20.7,True,True,50.0,40.0,0.0,45.5,longbridge
VSAT260417C00055000,VSAT.US,VSAT,C,2026-04-17,30,55.0,50.18,9.61,2.2,52,0,52.0,11440.0,6.25,True,True,33.33,60.0,0.0,45.33,yfinance
INSM260417C00130000,INSM.US,INSM,C,2026-04-17,30,130.0,143.93,-9.68,16.79,30,0,30.0,50370.0,0.0,True,True,44.44,46.15,0.0,45.21,yfinance
WY260417C00027000,WY.US,WY,C,2026-04-17,30,27.0,24.09,12.08,0.1,52,0,52.0,520.0,12.5,False,True,0.0,100.0,0.0,45.0,yfinance
AMH260417P00025000,AMH.US,AMH,P,2026-04-17,30,25.0,28.59,-12.56,0.25,4,0,4.0,100.0,12.5,False,True,0.0,100.0,0.0,45.0,yfinance
ACLS260417C00100000,ACLS.US,ACLS,C,2026-04-17,30,100.0,85.15,17.44,1.1,13,0,13.0,1430.0,12.5,False,True,0.0,100.0,0.0,45.0,yfinance
AMH260417P00022500,AMH.US,AMH,P,2026-04-17,30,22.5,28.59,-21.3,0.12,4,0,4.0,48.0,25.0,False,True,0.0,100.0,0.0,45.0,yfinance
WY260417P00020000,WY.US,WY,P,2026-04-17,30,20.0,24.09,-16.98,0.1,52,0,52.0,520.0,12.5,False,True,0.0,100.0,0.0,45.0,yfinance
NSA260417P00035000,NSA.US,NSA,P,2026-04-17,30,35.0,39.79,-12.04,0.2,54,0,54.0,1080.0,12.5,False,True,0.0,100.0,0.0,45.0,yfinance
SMTC260417C00100000,SMTC.US,SMTC,C,2026-04-17,30,100.0,79.21,26.25,0.85,329,0,329.0,27965.0,12.5,False,True,0.0,100.0,0.0,45.0,yfinance
MASI260417P00175000,MASI.US,MASI,P,2026-04-17,30,175.0,175.97,-0.55,0.5,100,0,100.0,5000.0,0.78,False,True,0.0,100.0,0.0,45.0,yfinance
JHG260417P00050000,JHG.US,JHG,P,2026-04-17,30,50.0,51.43,-2.78,0.6,40,0,40.0,2400.0,3.13,False,True,0.0,100.0,0.0,45.0,yfinance
ELAN260417C00027000,ELAN.US,ELAN,C,2026-04-17,30,27.0,25.18,7.23,0.51,118,0,118.0,6018.0,6.25,False,True,0.0,100.0,0.0,45.0,yfinance
PEN260417P00330000,PEN.US,PEN,P,2026-04-17,30,330.0,338.0,-2.37,4.2,29,0,29.0,12180.0,1.56,False,True,0.0,100.0,0.0,45.0,yfinance
LRN260417C00105000,LRN.US,LRN,C,2026-04-17,30,105.0,87.08,20.58,0.8,101,0,101.0,8080.0,12.5,False,True,0.0,100.0,0.0,45.0,yfinance
VRE260417P00015000,VRE.US,VRE,P,2026-04-17,30,15.0,18.86,-20.47,0.05,61,0,61.0,305.0,25.0,False,True,0.0,100.0,0.0,45.0,yfinance
SEE260417C00055000,SEE.US,SEE,C,2026-04-17,30,55.0,41.81,31.55,0.05,70,0,70.0,350.0,25.0,False,True,0.0,100.0,0.0,45.0,yfinance
LBRT260417P00026000,LBRT.US,LBRT,P,2026-04-17,30,26.0,31.14,-16.51,0.68,69,0,69.0,4692.0,12.5,False,True,0.0,100.0,0.0,45.0,yfinance
CORT260417P00025000,CORT.US,CORT,P,2026-04-17,30,25.0,33.51,-25.4,0.25,50,0,50.0,1250.0,25.0,False,True,0.0,100.0,0.0,45.0,yfinance
PHM260410P00125000,PHM.US,PHM,P,2026-04-10,23,125.0,121.96,2.49,7.75,13,0,13.0,10075.0,0.0,True,True,46.15,42.11,0.0,44.33,yfinance
VTR260515C00035000,VTR.US,VTR,C,2026-05-15,58,35.0,88.0,-60.23,42.6,12,3,3.0,51120.0,133.11,True,False,80.0,0.0,0.0,44.0,yfinance
AES260515P00021000,AES.US,AES,P,2026-05-15,58,21.0,14.2,47.89,6.75,60,27,2.143,40500.0,0.0,True,False,80.0,0.0,0.0,44.0,yfinance
APLS260417C00018000,APLS.US,APLS,C,2026-04-17,30,18.0,18.82,-4.36,9.28,7,309,0.023,6496.0,217.48,True,False,80.0,0.0,0.0,44.0,yfinance
INSM260417C00100000,INSM.US,INSM,C,2026-04-17,30,100.0,143.93,-30.52,66.25,11,0,11.0,72875.0,0.0,True,False,77.78,0.0,0.0,42.78,yfinance
CWEN260515C00040000,CWEN.US,CWEN,C,2026-05-15,58,40.0,39.98,0.05,2.17,10,0,10.0,2170.0,0.1,True,True,50.0,33.33,0.0,42.5,yfinance
AES260327C00014500,AES.US,AES,C,2026-03-27,9,14.5,14.2,2.11,0.03,172,0,172.0,516.0,3.13,False,True,0.0,92.86,0.0,41.79,yfinance
SO260327C00098000,SO.US,SO,C,2026-03-27,9,98.0,98.27,-0.27,1.9,42,0,42.0,7980.0,0.0,True,True,21.43,66.67,0.0,41.79,yfinance
WY260417P00028000,WY.US,WY,P,2026-04-17,30,28.0,24.09,16.23,4.55,6,0,6.0,2730.0,0.0,True,False,75.0,0.0,0.0,41.25,yfinance
SLAB260417C00145000,SLAB.US,SLAB,C,2026-04-17,30,145.0,206.36,-29.73,62.2,6,0,6.0,37320.0,0.0,True,False,75.0,0.0,0.0,41.25,yfinance
APLS260417C00025000,APLS.US,APLS,C,2026-04-17,30,25.0,18.82,32.84,0.31,14,0,14.0,434.0,25.0,False,True,0.0,90.0,0.0,40.5,yfinance
VAL260515P00057500,VAL.US,VAL,P,2026-05-15,58,57.5,97.28,-40.89,0.55,90,0,90.0,4950.0,25.0,False,True,0.0,90.0,0.0,40.5,yfinance
FRPT260417C00082500,FRPT.US,FRPT,C,2026-04-17,30,82.5,67.42,22.37,0.4,216,0,216.0,8640.0,12.5,False,True,0.0,88.89,0.0,40.0,yfinance
CYTK260515C00100000,CYTK.US,CYTK,C,2026-05-15,58,100.0,62.13,60.95,3.14,953,0,953.0,299242.0,25.0,True,True,20.0,62.5,0.0,39.12,yfinance
SLAB260417P00200000,SLAB.US,SLAB,P,2026-04-17,30,200.0,206.36,-3.08,0.6,38,0,38.0,2280.0,3.13,False,True,0.0,86.0,0.0,38.7,yfinance
VTR260417P00087500,VTR.US,VTR,P,2026-04-17,30,87.5,88.0,-0.57,2.2,58,0,58.0,12760.0,0.78,False,True,0.0,85.71,0.0,38.57,yfinance
MUR260417P00032500,MUR.US,MUR,P,2026-04-17,30,32.5,36.79,-11.66,0.5,310,0,310.0,15500.0,12.5,False,True,0.0,85.71,0.0,38.57,yfinance
WSM260417C00130000,WSM.US,WSM,C,2026-04-17,30,130.0,182.17,-28.64,57.0,38,0,38.0,216600.0,0.0,True,True,62.5,9.09,0.0,38.47,yfinance
NXT260515C00105000,NXT.US,NXT,C,2026-05-15,58,105.0,121.84,-13.82,21.37,34,0,34.0,72658.0,0.0,True,True,25.0,54.55,0.0,38.3,yfinance
EQT260417C00050000,EQT.US,EQT,C,2026-04-17,30,50.0,64.43,-22.4,14.61,25,0,25.0,36525.0,0.0,True,False,69.23,0.0,0.0,38.08,yfinance
INSM260417C00160000,INSM.US,INSM,C,2026-04-17,30,160.0,143.93,11.17,3.1,81,0,81.0,25110.0,6.25,False,True,0.0,84.62,0.0,38.08,yfinance
OVV260417C00060000,OVV.US,OVV,C,2026-04-17,30,60.0,55.44,8.23,1.0,66,0,66.0,6600.0,6.25,False,True,0.0,83.33,0.0,37.5,yfinance
WSM260417P00150000,WSM.US,WSM,P,2026-04-17,30,150.0,182.17,-17.66,1.93,210,0,210.0,40530.0,12.5,False,True,0.0,81.82,0.0,36.82,yfinance
ALNY260417P00390000,ALNY.US,ALNY,P,2026-04-17,30,390.0,320.42,21.72,70.5,4,0,4.0,28200.0,0.0,True,False,66.67,0.0,0.0,36.67,yfinance
EXE260417P00130000,EXE.US,EXE,P,2026-04-17,30,130.0,106.4,22.18,27.75,19,18,1.0,52725.0,117.68,True,False,66.67,0.0,0.0,36.67,yfinance
HRMY260417C00017500,HRMY.US,HRMY,C,2026-04-17,30,17.5,28.37,-38.32,20.9,12,11,1.0,25080.0,0.0,True,False,66.67,0.0,0.0,36.67,yfinance
SEE260417C00015000,SEE.US,SEE,C,2026-04-17,30,15.0,41.81,-64.12,18.9,2,1,1.0,3780.0,0.0,True,False,66.67,0.0,0.0,36.67,yfinance
PGR260515C00115000,PGR.US,PGR,C,2026-05-15,58,115.0,203.79,-43.57,111.88,2,0,2.0,22376.0,124.76,True,False,66.67,0.0,0.0,36.67,yfinance
JBHT260515C00175000,JBHT.US,JBHT,C,2026-05-15,58,175.0,200.12,-12.55,53.28,12,0,12.0,63936.0,0.0,True,False,66.67,0.0,0.0,36.67,yfinance
EXE260417C00125000,EXE.US,EXE,C,2026-04-17,30,125.0,106.4,17.48,0.65,100,0,100.0,6500.0,12.5,False,True,0.0,80.0,0.0,36.0,yfinance
PGR260327C00217500,PGR.US,PGR,C,2026-03-27,9,217.5,203.79,6.73,1.0,32,0,32.0,3200.0,12.5,False,True,0.0,79.57,0.0,35.81,yfinance
NXT260515C00055000,NXT.US,NXT,C,2026-05-15,58,55.0,121.84,-54.86,48.5,20,0,20.0,97000.0,0.0,True,True,50.0,18.18,0.0,35.68,yfinance
FRPT260417C00085000,FRPT.US,FRPT,C,2026-04-17,30,85.0,67.42,26.08,0.3,142,0,142.0,4260.0,12.5,False,True,0.0,77.78,0.0,35.0,yfinance
VTR260515C00055000,VTR.US,VTR,C,2026-05-15,58,55.0,88.0,-37.5,28.1,12,0,12.0,33720.0,0.0,True,True,40.0,28.57,0.0,34.86,yfinance
HRMY260417P00025000,HRMY.US,HRMY,P,2026-04-17,30,25.0,28.37,-11.88,1.35,51,0,51.0,6885.0,12.5,False,True,0.0,75.0,0.0,33.75,yfinance
SEE260417P00017500,SEE.US,SEE,P,2026-04-17,30,17.5,41.81,-58.14,0.05,54,0,54.0,270.0,50.0,False,True,0.0,75.0,0.0,33.75,yfinance
CTRA260417C00036000,CTRA.US,CTRA,C,2026-04-17,30,36.0,32.99,9.12,0.42,23,0,23.0,966.0,6.25,False,True,0.0,73.57,0.0,33.11,yfinance
VTR260515C00047500,VTR.US,VTR,C,2026-05-15,58,47.5,88.0,-46.02,35.8,10,0,10.0,35800.0,0.0,True,False,60.0,0.0,0.0,33.0,yfinance
APLS260417P00030000,APLS.US,APLS,P,2026-04-17,30,30.0,18.82,59.4,5.7,10,311,0.032,5700.0,0.0,True,False,60.0,0.0,0.0,33.0,yfinance
VAL260515C00052500,VAL.US,VAL,C,2026-05-15,58,52.5,97.28,-46.03,27.7,10,0,10.0,27700.0,0.0,True,True,42.86,20.0,0.0,32.57,yfinance
VTR260417P00080000,VTR.US,VTR,P,2026-04-17,30,80.0,88.0,-9.09,0.5,50,0,50.0,2500.0,6.25,False,True,0.0,71.43,0.0,32.14,yfinance
CORT260515C00025000,CORT.US,CORT,C,2026-05-15,58,25.0,33.51,-25.4,17.81,20,12,1.538,35620.0,82.62,True,False,57.14,0.0,0.0,31.43,yfinance
D260417C55000.US,D.US,D,C,2026-04-17,30,55.0,63.03,-12.74,8.7,7,28,0.241,6090.0,41.1,True,True,25.0,36.67,0.0,30.25,longbridge
CSGP260417C55000.US,CSGP.US,CSGP,C,2026-04-17,30,55.0,44.25,24.29,0.3,15,410,0.036,380.0,53.1,False,True,0.0,66.67,0.0,30.0,longbridge
JBHT260515P00195000,JBHT.US,JBHT,P,2026-05-15,58,195.0,200.12,-2.56,11.0,33,0,33.0,36300.0,1.56,False,True,0.0,66.67,0.0,30.0,yfinance
ACLS260417C00110000,ACLS.US,ACLS,C,2026-04-17,30,110.0,85.15,29.18,0.3,11,0,11.0,330.0,25.0,False,True,0.0,66.67,0.0,30.0,yfinance
LRN260417C00100000,LRN.US,LRN,C,2026-04-17,30,100.0,87.08,14.84,0.62,63,0,63.0,3906.0,12.5,False,True,0.0,66.67,0.0,30.0,yfinance
OVV260417P00042000,OVV.US,OVV,P,2026-04-17,30,42.0,55.44,-24.24,0.15,50,0,50.0,750.0,25.0,False,True,0.0,66.67,0.0,30.0,yfinance
BTSG260417P00025000,BTSG.US,BTSG,P,2026-04-17,30,25.0,42.1,-40.62,0.05,99,0,99.0,495.0,50.0,False,True,0.0,66.67,0.0,30.0,yfinance
TPH260417C00050000,TPH.US,TPH,C,2026-04-17,30,50.0,46.39,7.78,0.1,14,0,14.0,140.0,6.25,False,True,0.0,66.67,0.0,30.0,yfinance
